snap_dt,srce,region,province,property_type,property_state,size_group,count,mt_util_min,mt_util_max,mt_util_avg,mt_tot_min,mt_tot_max,mt_tot_avg,price_min,price_max,price_avg,etl_uf_x_mt2_min,etl_uf_x_mt2_max,etl_uf_x_mt2_avg,etl_value_min,etl_value_max,etl_value_avg,etl_score_min,etl_score_max,etl_score_avg
20200721,portal inmobiliario,rm,pedro aguirre cerda,aparment,usada,80TO90,4,41,72,62,41,72,61,1041,2083,1647,24,29,27,237,882,570,171,423,321
20200718,portal inmobiliario,rm,pedro aguirre cerda,aparment,usada,80TO90,3,41,72,57,41,72,57,1041,2083,1502,24,29,26,237,882,465,171,423,287
20200718,portal inmobiliario,rm,pedro aguirre cerda,house,usada,120TO130,1,130,130,130,150,150,150,5173,5173,5173,40,40,40,1976,1976,1976,381,381,381
20200723,portal inmobiliario,rm,pedro aguirre cerda,house,usada,150TO160,1,156,156,156,180,180,180,2604,2604,2604,17,17,17,1547,1547,1547,594,594,594
20200721,portal inmobiliario,rm,pedro aguirre cerda,house,usada,150TO160,1,156,156,156,180,180,180,2604,2604,2604,17,17,17,1547,1547,1547,594,594,594
20200718,portal inmobiliario,rm,pedro aguirre cerda,house,usada,150TO160,1,156,156,156,180,180,180,2604,2604,2604,17,17,17,1547,1547,1547,594,594,594
20200725,portal inmobiliario,rm,pedro aguirre cerda,house,usada,150TO160,2,152,156,154,180,220,200,2013,2604,2309,13,17,15,1547,3074,2311,594,1527,1061
20200718,portal inmobiliario,rm,pedro aguirre cerda,house,usada,170TO180,1,171,171,171,180,180,180,4371,4371,4371,26,26,26,3056,3056,3056,699,699,699
20200721,portal inmobiliario,rm,pedro aguirre cerda,house,usada,170TO180,1,171,171,171,180,180,180,4371,4371,4371,26,26,26,3056,3056,3056,699,699,699
20200721,portal inmobiliario,rm,pedro aguirre cerda,house,usada,90TO100,1,94,94,94,147,147,147,2604,2604,2604,28,28,28,1105,1105,1105,424,424,424
20200718,portal inmobiliario,rm,pedro aguirre cerda,house,usada,90TO100,1,94,94,94,147,147,147,2604,2604,2604,28,28,28,1105,1105,1105,424,424,424
20200718,portal inmobiliario,rm,penaflor,house,usada,100TO110,1,103,103,103,90,90,90,1493,1493,1493,17,17,17,1169,1169,1169,782,782,782
20200725,portal inmobiliario,rm,penaflor,house,usada,100TO110,1,102,102,102,161,161,161,2890,2890,2890,28,28,28,1903,1903,1903,658,658,658
20200723,portal inmobiliario,rm,penaflor,house,usada,100TO110,2,102,103,103,90,161,126,1493,2890,2192,17,28,23,1169,1903,1536,658,782,720
20200724,portal inmobiliario,rm,penaflor,house,usada,100TO110,2,102,103,103,90,161,126,1493,2890,2192,17,28,23,1169,1903,1536,658,782,720
20200721,portal inmobiliario,rm,penaflor,house,usada,100TO110,1,103,103,103,90,90,90,1493,1493,1493,17,17,17,1169,1169,1169,782,782,782
20200724,portal inmobiliario,rm,penaflor,house,usada,110TO120,3,120,120,120,491,491,491,5729,5729,5729,48,48,48,3887,4257,4011,678,743,700
20200718,portal inmobiliario,rm,penaflor,house,usada,110TO120,1,120,120,120,491,491,491,5729,5729,5729,48,48,48,4257,4257,4257,743,743,743
20200725,portal inmobiliario,rm,penaflor,house,usada,110TO120,3,120,120,120,491,491,491,5729,5729,5729,48,48,48,3887,4257,4011,678,743,700
20200723,portal inmobiliario,rm,penaflor,house,usada,110TO120,3,120,120,120,491,491,491,5729,5729,5729,48,48,48,3887,4257,4011,678,743,700
20200718,portal inmobiliario,rm,penaflor,house,usada,120TO130,1,123,123,123,2100,2100,2100,15625,15625,15625,127,127,127,11368,11368,11368,727,727,727
20200725,portal inmobiliario,rm,penaflor,house,usada,120TO130,1,123,123,123,2100,2100,2100,15625,15625,15625,127,127,127,11368,11368,11368,727,727,727
20200723,portal inmobiliario,rm,penaflor,house,usada,120TO130,1,123,123,123,2100,2100,2100,15625,15625,15625,127,127,127,11368,11368,11368,727,727,727
20200721,portal inmobiliario,rm,penaflor,house,usada,120TO130,1,123,123,123,2100,2100,2100,15625,15625,15625,127,127,127,11368,11368,11368,727,727,727
20200723,portal inmobiliario,rm,penaflor,house,usada,170TO180,1,180,180,180,5000,5000,5000,7291,7291,7291,41,41,41,35804,35804,35804,4910,4910,4910
20200718,portal inmobiliario,rm,penaflor,house,usada,170TO180,1,180,180,180,5000,5000,5000,7291,7291,7291,41,41,41,35804,35804,35804,4910,4910,4910
20200721,portal inmobiliario,rm,penaflor,house,usada,170TO180,1,180,180,180,5000,5000,5000,7291,7291,7291,41,41,41,35804,35804,35804,4910,4910,4910
20200725,portal inmobiliario,rm,penaflor,house,usada,250TO3H,1,300,300,300,1380,1380,1380,9027,9027,9027,30,30,30,19153,19153,19153,2121,2121,2121
20200724,portal inmobiliario,rm,penaflor,house,usada,250TO3H,1,300,300,300,1380,1380,1380,9027,9027,9027,30,30,30,19153,19153,19153,2121,2121,2121
20200721,portal inmobiliario,rm,penaflor,house,usada,2HTO250,1,240,240,240,500,500,500,6190,6190,6190,26,26,26,4587,4587,4587,741,741,741
