snap_dt_time,srce,region,province,property_type,property_state,size_group,count,mt_util_min,mt_util_max,mt_util_avg,mt_tot_min,mt_tot_max,mt_tot_avg,price_min,price_max,price_avg,etl_uf_x_mt2_min,etl_uf_x_mt2_max,etl_uf_x_mt2_avg,etl_value_min,etl_value_max,etl_value_avg,etl_score_min,etl_score_max,etl_score_avg
2020-07-23 00:00:00,portal inmobiliario,rm,penalolen,house,usada,150TO160,7,155,160,158,320,540,458,10500,12390,11306,66,77,72,3611,6372,4926,297,514,438
2020-07-27 00:00:00,portal inmobiliario,rm,penalolen,house,usada,150TO160,9,153,160,157,177,540,400,7465,12390,10375,49,77,67,2701,6372,4286,297,514,415
2020-07-31 00:00:00,portal inmobiliario,rm,penalolen,house,usada,160TO170,9,162,170,167,226,525,336,6770,12500,8823,40,77,54,2977,5656,4268,372,618,491
2020-07-18 00:00:00,portal inmobiliario,rm,penalolen,house,usada,160TO170,9,162,170,166,200,500,364,5902,11750,9206,35,71,56,2043,6221,4320,337,561,466
2020-07-21 00:00:00,portal inmobiliario,rm,penalolen,house,usada,160TO170,5,164,170,168,200,500,361,6060,11750,9600,36,71,58,2043,6221,4376,337,561,445
2020-07-23 00:00:00,portal inmobiliario,rm,penalolen,house,usada,160TO170,4,165,170,169,200,500,352,6060,11750,9503,36,71,57,2043,6221,4069,337,529,416
2020-07-29 00:00:00,portal inmobiliario,rm,penalolen,house,usada,160TO170,10,162,170,166,226,525,341,6400,12500,9374,40,77,57,2720,5743,4175,325,568,452
2020-07-27 00:00:00,portal inmobiliario,rm,penalolen,house,usada,160TO170,8,162,170,168,200,500,350,6060,11750,9123,36,71,55,2043,5743,3979,325,568,437
2020-07-28 00:00:00,portal inmobiliario,rm,penalolen,house,usada,160TO170,9,162,170,167,200,525,340,6060,12500,9297,36,77,56,2043,5743,3988,325,568,429
2020-07-30 00:00:00,portal inmobiliario,rm,penalolen,house,usada,160TO170,10,162,170,167,226,525,330,6400,12500,8404,40,77,51,2720,5656,4102,372,618,490
2020-07-25 00:00:00,portal inmobiliario,rm,penalolen,house,usada,160TO170,6,165,170,168,200,500,355,6060,11750,10119,36,71,61,2043,5743,3965,325,488,388
2020-07-24 00:00:00,portal inmobiliario,rm,penalolen,house,usada,160TO170,5,165,170,168,200,500,341,6060,11750,9792,36,71,59,2043,6221,4088,337,529,409
2020-07-28 00:00:00,portal inmobiliario,rm,penalolen,house,usada,170TO180,8,172,180,176,270,573,392,9500,13800,11354,53,77,65,4070,6508,4913,368,496,433
2020-07-18 00:00:00,portal inmobiliario,rm,penalolen,house,usada,170TO180,6,172,180,176,200,500,390,4930,12300,10360,28,69,59,2398,5512,4362,368,487,428
2020-07-29 00:00:00,portal inmobiliario,rm,penalolen,house,usada,170TO180,6,172,180,177,270,573,384,9500,13800,11642,53,77,66,4070,6508,4952,368,496,424
2020-07-27 00:00:00,portal inmobiliario,rm,penalolen,house,usada,170TO180,4,175,180,179,270,573,391,9500,13100,10650,53,75,60,4121,6508,5037,433,496,470
2020-07-31 00:00:00,portal inmobiliario,rm,penalolen,house,usada,170TO180,13,172,180,178,270,600,386,7980,13800,10483,44,77,59,3396,8205,4942,362,837,482
2020-07-30 00:00:00,portal inmobiliario,rm,penalolen,house,usada,170TO180,15,172,180,177,270,451,373,7980,13800,10727,44,77,61,3396,6144,4612,362,595,438
2020-07-24 00:00:00,portal inmobiliario,rm,penalolen,house,usada,170TO180,3,178,180,179,235,451,319,9500,10500,10167,53,59,57,4121,5120,4515,409,487,443
2020-07-25 00:00:00,portal inmobiliario,rm,penalolen,house,usada,170TO180,3,178,180,179,235,451,319,9500,10500,10167,53,59,57,4121,5120,4515,409,487,443
2020-07-23 00:00:00,portal inmobiliario,rm,penalolen,house,usada,170TO180,7,172,180,177,235,500,386,7950,12300,10811,44,69,62,4070,5512,4720,368,624,445
2020-07-21 00:00:00,portal inmobiliario,rm,penalolen,house,usada,170TO180,6,172,180,176,235,500,396,10500,12300,11288,58,69,65,4070,5512,4679,368,487,415
2020-07-21 00:00:00,portal inmobiliario,rm,penalolen,house,usada,180TO190,3,186,190,189,227,525,339,7937,12500,9479,42,66,51,2702,6665,4268,340,533,434
2020-07-29 00:00:00,portal inmobiliario,rm,penalolen,house,usada,180TO190,1,190,190,190,303,303,303,7980,7980,7980,42,42,42,4623,4623,4623,579,579,579
2020-07-28 00:00:00,portal inmobiliario,rm,penalolen,house,usada,180TO190,1,190,190,190,303,303,303,7980,7980,7980,42,42,42,4623,4623,4623,579,579,579
2020-07-27 00:00:00,portal inmobiliario,rm,penalolen,house,usada,180TO190,1,190,190,190,303,303,303,7980,7980,7980,42,42,42,4623,4623,4623,579,579,579
2020-07-24 00:00:00,portal inmobiliario,rm,penalolen,house,usada,180TO190,1,190,190,190,525,525,525,12500,12500,12500,66,66,66,6665,6665,6665,533,533,533
2020-07-23 00:00:00,portal inmobiliario,rm,penalolen,house,usada,180TO190,2,186,190,188,227,525,376,7937,12500,10219,43,66,55,2702,6665,4684,340,533,437
2020-07-18 00:00:00,portal inmobiliario,rm,penalolen,house,usada,180TO190,3,186,190,189,227,380,291,7937,12000,9313,42,63,50,2702,5563,3901,340,463,411
2020-07-31 00:00:00,portal inmobiliario,rm,penalolen,house,usada,180TO190,1,185,185,185,425,425,425,13100,13100,13100,71,71,71,5325,5325,5325,406,406,406
2020-07-30 00:00:00,portal inmobiliario,rm,penalolen,house,usada,180TO190,1,185,185,185,425,425,425,13100,13100,13100,71,71,71,5325,5325,5325,406,406,406
2020-07-27 00:00:00,portal inmobiliario,rm,penalolen,house,usada,190TO2H,6,193,200,196,505,915,615,11490,16000,12932,58,82,67,6149,11421,7565,522,713,579
2020-07-31 00:00:00,portal inmobiliario,rm,penalolen,house,usada,190TO2H,8,195,200,199,200,915,487,6423,16000,10958,32,82,56,1360,11421,5551,209,713,481
2020-07-28 00:00:00,portal inmobiliario,rm,penalolen,house,usada,190TO2H,5,193,200,196,505,915,607,11490,16000,12578,58,82,65,6149,11421,7468,522,713,585
2020-07-21 00:00:00,portal inmobiliario,rm,penalolen,house,usada,190TO2H,9,193,200,198,300,580,471,6423,12500,10438,32,62,53,3162,9006,5917,446,882,565
2020-07-29 00:00:00,portal inmobiliario,rm,penalolen,house,usada,190TO2H,6,193,200,197,505,915,593,11490,16000,12532,58,82,64,5693,11421,7172,462,713,565
2020-07-23 00:00:00,portal inmobiliario,rm,penalolen,house,usada,190TO2H,6,193,200,196,300,915,580,6423,16000,12071,32,82,62,3162,11421,7088,492,713,575
2020-07-24 00:00:00,portal inmobiliario,rm,penalolen,house,usada,190TO2H,6,193,200,198,300,915,571,6423,16000,12086,32,82,62,3162,11421,6870,492,713,555
2020-07-18 00:00:00,portal inmobiliario,rm,penalolen,house,usada,190TO2H,9,193,200,198,300,1000,553,6423,15000,11246,32,75,57,3162,13552,7104,446,903,620
2020-07-25 00:00:00,portal inmobiliario,rm,penalolen,house,usada,190TO2H,6,193,200,198,300,915,571,6423,16000,12086,32,82,62,3162,11421,6870,492,713,555
2020-07-30 00:00:00,portal inmobiliario,rm,penalolen,house,usada,190TO2H,8,195,200,198,200,915,564,6500,16000,12155,32,82,62,1360,11421,6584,209,713,509
2020-07-31 00:00:00,portal inmobiliario,rm,penalolen,house,usada,1KTO5K,1,1980,1980,1980,220,220,220,12152,12152,12152,55,55,55,21150,21150,21150,1740,1740,1740
2020-07-30 00:00:00,portal inmobiliario,rm,penalolen,house,usada,1KTO5K,1,1980,1980,1980,220,220,220,12152,12152,12152,55,55,55,21150,21150,21150,1740,1740,1740
2020-07-29 00:00:00,portal inmobiliario,rm,penalolen,house,usada,1KTO5K,1,1980,1980,1980,220,220,220,12152,12152,12152,55,55,55,21150,21150,21150,1740,1740,1740
2020-07-24 00:00:00,portal inmobiliario,rm,penalolen,house,usada,250TO3H,3,252,300,274,560,952,801,7300,14192,10498,24,53,39,6579,10604,8161,463,1452,882
2020-07-23 00:00:00,portal inmobiliario,rm,penalolen,house,usada,250TO3H,3,252,300,274,560,952,801,7300,14192,10498,24,53,39,6579,10604,8161,463,1452,882
2020-07-25 00:00:00,portal inmobiliario,rm,penalolen,house,usada,250TO3H,3,252,300,274,560,952,801,7300,14192,10498,24,53,39,6579,10604,8161,463,1452,882
2020-07-30 00:00:00,portal inmobiliario,rm,penalolen,house,usada,250TO3H,9,252,300,281,560,4300,1957,7291,22500,16825,24,75,60,6559,35997,17211,346,1599,961
2020-07-29 00:00:00,portal inmobiliario,rm,penalolen,house,usada,250TO3H,8,252,300,279,560,4300,2084,10000,22500,17777,40,75,64,6559,35997,18781,346,1599,965
2020-07-18 00:00:00,portal inmobiliario,rm,penalolen,house,usada,250TO3H,2,270,280,275,480,560,520,9800,14192,11996,35,53,44,6579,8359,7469,463,852,658
2020-07-31 00:00:00,portal inmobiliario,rm,penalolen,house,usada,250TO3H,10,252,300,284,140,4300,1919,7291,22500,15768,24,75,59,3819,35997,16603,346,1599,978
2020-07-21 00:00:00,portal inmobiliario,rm,penalolen,house,usada,250TO3H,2,270,280,275,480,560,520,9800,14192,11996,35,53,44,6579,8359,7469,463,852,658
2020-07-27 00:00:00,portal inmobiliario,rm,penalolen,house,usada,250TO3H,4,252,300,272,560,952,783,7300,17000,12123,24,65,46,6579,11659,9036,463,1452,833
2020-07-28 00:00:00,portal inmobiliario,rm,penalolen,house,usada,250TO3H,3,252,270,262,560,952,747,10000,17000,13731,40,65,53,6579,11659,8513,463,729,626
2020-07-27 00:00:00,portal inmobiliario,rm,penalolen,house,usada,2HTO250,7,205,250,225,134,3982,957,5782,23500,12556,34,110,61,2624,28605,8732,358,1217,608
2020-07-21 00:00:00,portal inmobiliario,rm,penalolen,house,usada,2HTO250,12,201,250,229,135,2123,744,5181,17500,12744,38,76,58,2941,32157,9165,404,1837,682
2020-07-31 00:00:00,portal inmobiliario,rm,penalolen,house,usada,2HTO250,14,201,250,220,303,863,548,7980,15900,12658,38,69,58,4816,10373,6658,369,752,533
2020-07-30 00:00:00,portal inmobiliario,rm,penalolen,house,usada,2HTO250,17,201,250,225,250,2000,608,5798,14760,12402,23,67,56,1845,10708,6562,318,823,527
2020-07-29 00:00:00,portal inmobiliario,rm,penalolen,house,usada,2HTO250,9,205,250,225,380,3982,901,13300,23500,14973,53,110,68,4770,28605,8954,358,1217,551
2020-07-28 00:00:00,portal inmobiliario,rm,penalolen,house,usada,2HTO250,7,205,250,229,134,3982,882,5782,23500,12912,34,110,61,2624,28605,8510,358,1217,569
2020-07-24 00:00:00,portal inmobiliario,rm,penalolen,house,usada,2HTO250,9,205,250,227,134,1131,548,5782,14750,11304,34,67,53,2624,12253,7002,407,899,604
2020-07-23 00:00:00,portal inmobiliario,rm,penalolen,house,usada,2HTO250,11,207,250,232,134,2123,766,5181,17500,12056,38,76,56,2760,32157,9546,407,1837,736
2020-07-25 00:00:00,portal inmobiliario,rm,penalolen,house,usada,2HTO250,8,205,250,223,134,3982,926,5782,23500,12448,34,110,60,2624,28605,9220,407,1217,664
2020-07-18 00:00:00,portal inmobiliario,rm,penalolen,house,usada,2HTO250,13,201,250,229,135,2123,745,5181,17500,12860,38,76,59,2941,32157,9272,404,1837,687
2020-07-21 00:00:00,portal inmobiliario,rm,penalolen,house,usada,3HTO4H,2,323,390,357,140,140,140,9500,10900,10200,68,78,73,2967,3641,3304,272,383,328
2020-07-31 00:00:00,portal inmobiliario,rm,penalolen,house,usada,3HTO4H,1,312,312,312,1964,1964,1964,18800,18800,18800,60,60,60,24290,24290,24290,1292,1292,1292
2020-07-28 00:00:00,portal inmobiliario,rm,penalolen,house,usada,3HTO4H,1,312,312,312,1964,1964,1964,18800,18800,18800,60,60,60,24290,24290,24290,1292,1292,1292
2020-07-27 00:00:00,portal inmobiliario,rm,penalolen,house,usada,3HTO4H,1,312,312,312,1964,1964,1964,18800,18800,18800,60,60,60,24290,24290,24290,1292,1292,1292
2020-07-29 00:00:00,portal inmobiliario,rm,penalolen,house,usada,3HTO4H,1,312,312,312,1964,1964,1964,18800,18800,18800,60,60,60,24290,24290,24290,1292,1292,1292
2020-07-30 00:00:00,portal inmobiliario,rm,penalolen,house,usada,3HTO4H,2,312,312,312,1964,1964,1964,18800,18800,18800,60,60,60,24290,24290,24290,1292,1292,1292
2020-07-25 00:00:00,portal inmobiliario,rm,penalolen,house,usada,3HTO4H,2,312,390,351,140,1964,1052,10900,18800,14850,60,78,69,2967,24290,13629,272,1292,782
2020-07-18 00:00:00,portal inmobiliario,rm,penalolen,house,usada,3HTO4H,1,323,323,323,140,140,140,9500,9500,9500,68,68,68,3641,3641,3641,383,383,383
2020-07-23 00:00:00,portal inmobiliario,rm,penalolen,house,usada,3HTO4H,2,312,390,351,140,1964,1052,10900,18800,14850,60,78,69,2967,24290,13629,272,1292,782
2020-07-24 00:00:00,portal inmobiliario,rm,penalolen,house,usada,3HTO4H,2,312,390,351,140,1964,1052,10900,18800,14850,60,78,69,2967,24290,13629,272,1292,782
2020-07-29 00:00:00,portal inmobiliario,rm,penalolen,house,usada,4HTO5H,3,410,495,466,140,2000,980,10300,21000,16100,41,74,53,5768,26709,14763,560,1271,842
2020-07-30 00:00:00,portal inmobiliario,rm,penalolen,house,usada,4HTO5H,4,450,495,482,140,2000,1070,10300,21000,14697,38,74,57,5768,26709,15965,560,1467,974
2020-07-25 00:00:00,portal inmobiliario,rm,penalolen,house,usada,4HTO5H,1,500,500,500,1200,1200,1200,24500,24500,24500,49,49,49,19320,19320,19320,788,788,788
2020-07-21 00:00:00,portal inmobiliario,rm,penalolen,house,usada,4HTO5H,1,500,500,500,1200,1200,1200,24500,24500,24500,49,49,49,19320,19320,19320,788,788,788
2020-07-24 00:00:00,portal inmobiliario,rm,penalolen,house,usada,4HTO5H,1,500,500,500,1200,1200,1200,24500,24500,24500,49,49,49,19320,19320,19320,788,788,788
2020-07-23 00:00:00,portal inmobiliario,rm,penalolen,house,usada,4HTO5H,1,500,500,500,1200,1200,1200,24500,24500,24500,49,49,49,19320,19320,19320,788,788,788
2020-07-31 00:00:00,portal inmobiliario,rm,penalolen,house,usada,4HTO5H,4,410,495,472,140,2000,770,10300,21000,14650,41,74,58,5768,26709,12613,560,1271,781
2020-07-24 00:00:00,portal inmobiliario,rm,penalolen,house,usada,5HTO1K,1,800,800,800,270,270,270,12800,12800,12800,47,47,47,9546,9546,9546,745,745,745
2020-07-27 00:00:00,portal inmobiliario,rm,penalolen,house,usada,5HTO1K,1,610,610,610,1860,1860,1860,20500,20500,20500,34,34,34,46009,46009,46009,2244,2244,2244
2020-07-18 00:00:00,portal inmobiliario,rm,penalolen,house,usada,5HTO1K,1,900,900,900,138,138,138,5902,5902,5902,43,43,43,6931,6931,6931,1174,1174,1174
2020-07-28 00:00:00,portal inmobiliario,rm,penalolen,house,usada,5HTO1K,1,610,610,610,1860,1860,1860,20500,20500,20500,34,34,34,46009,46009,46009,2244,2244,2244
2020-07-30 00:00:00,portal inmobiliario,rm,penalolen,house,usada,5HTO1K,1,610,610,610,1860,1860,1860,20500,20500,20500,34,34,34,46009,46009,46009,2244,2244,2244
2020-07-23 00:00:00,portal inmobiliario,rm,penalolen,house,usada,5HTO1K,2,800,900,850,138,270,204,5902,12800,9351,43,47,45,6931,9546,8239,745,1174,960
2020-07-21 00:00:00,portal inmobiliario,rm,penalolen,house,usada,5HTO1K,2,800,900,850,138,270,204,5902,12800,9351,43,47,45,6931,9546,8239,745,1174,960
2020-07-29 00:00:00,portal inmobiliario,rm,penalolen,house,usada,5HTO1K,1,610,610,610,1860,1860,1860,20500,20500,20500,34,34,34,46009,46009,46009,2244,2244,2244
2020-07-25 00:00:00,portal inmobiliario,rm,penalolen,house,usada,5HTO1K,1,800,800,800,270,270,270,12800,12800,12800,47,47,47,9546,9546,9546,745,745,745
2020-07-30 00:00:00,portal inmobiliario,rm,penalolen,house,usada,80TO90,6,51,90,69,66,228,144,1562,4652,3136,27,60,45,502,1531,1031,259,391,332
2020-07-27 00:00:00,portal inmobiliario,rm,penalolen,house,usada,80TO90,2,88,90,89,153,250,202,2960,6597,4779,33,75,54,1643,1881,1762,249,635,442
2020-07-24 00:00:00,portal inmobiliario,rm,penalolen,house,usada,80TO90,3,85,90,88,153,250,217,2960,6597,4551,33,75,52,1643,1881,1735,249,635,432
2020-07-25 00:00:00,portal inmobiliario,rm,penalolen,house,usada,80TO90,3,85,90,88,153,250,217,2960,6597,4551,33,75,52,1643,1881,1735,249,635,432
2020-07-29 00:00:00,portal inmobiliario,rm,penalolen,house,usada,80TO90,3,58,90,70,70,153,114,1562,2960,2433,27,46,36,575,1881,1181,368,635,465
2020-07-28 00:00:00,portal inmobiliario,rm,penalolen,house,usada,80TO90,3,58,90,79,70,250,158,1562,6597,3707,27,75,45,575,1881,1367,249,635,418
2020-07-21 00:00:00,portal inmobiliario,rm,penalolen,house,usada,80TO90,10,55,90,83,70,228,174,1319,4950,4191,24,60,51,587,1531,1309,259,445,324
2020-07-18 00:00:00,portal inmobiliario,rm,penalolen,house,usada,80TO90,11,55,90,84,70,244,181,1319,5972,4353,24,66,52,587,1963,1369,259,445,325
2020-07-23 00:00:00,portal inmobiliario,rm,penalolen,house,usada,80TO90,6,55,90,79,70,247,188,1319,4756,3790,24,60,48,587,1681,1264,259,445,350
2020-07-31 00:00:00,portal inmobiliario,rm,penalolen,house,usada,80TO90,10,51,90,71,66,228,144,1319,6597,3487,23,77,47,502,2179,1155,259,531,357
2020-07-27 00:00:00,portal inmobiliario,rm,penalolen,house,usada,90TO100,1,100,100,100,128,128,128,2440,2440,2440,24,24,24,1211,1211,1211,496,496,496
2020-07-31 00:00:00,portal inmobiliario,rm,penalolen,house,usada,90TO100,4,95,98,97,130,208,162,2777,6265,4871,29,65,51,911,1803,1423,260,330,297
2020-07-30 00:00:00,portal inmobiliario,rm,penalolen,house,usada,90TO100,5,95,100,98,130,208,170,2777,6265,5133,29,65,53,911,1830,1504,260,330,297
2020-07-24 00:00:00,portal inmobiliario,rm,penalolen,house,usada,90TO100,2,98,100,99,128,250,189,2440,4072,3256,24,42,33,1211,1623,1417,398,496,447
2020-07-21 00:00:00,portal inmobiliario,rm,penalolen,house,usada,90TO100,2,91,98,95,240,250,245,4072,6800,5436,42,75,59,1006,1623,1315,147,398,273
2020-07-25 00:00:00,portal inmobiliario,rm,penalolen,house,usada,90TO100,2,98,100,99,128,250,189,2440,4072,3256,24,42,33,1211,1623,1417,398,496,447
2020-07-28 00:00:00,portal inmobiliario,rm,penalolen,house,usada,90TO100,1,100,100,100,128,128,128,2440,2440,2440,24,24,24,1211,1211,1211,496,496,496
2020-07-23 00:00:00,portal inmobiliario,rm,penalolen,house,usada,90TO100,2,91,98,95,240,250,245,4072,6800,5436,42,75,59,1006,1623,1315,147,398,273
2020-07-29 00:00:00,portal inmobiliario,rm,penalolen,house,usada,90TO100,1,100,100,100,128,128,128,2440,2440,2440,24,24,24,1211,1211,1211,496,496,496
2020-07-18 00:00:00,portal inmobiliario,rm,penalolen,house,usada,90TO100,4,91,100,97,180,300,228,5500,6800,6083,55,75,63,1006,2095,1669,147,365,280
2020-07-21 00:00:00,portal inmobiliario,rm,penalolen,house,usada,LT30,4,1,1,1,250,451,309,4180,10500,7270,4180,10500,7270,1405,3616,2219,266,344,304
2020-07-29 00:00:00,portal inmobiliario,rm,penalolen,house,usada,LT30,3,1,1,1,250,280,260,4180,7950,5478,4180,7950,5478,1255,2135,1599,268,336,299
2020-07-28 00:00:00,portal inmobiliario,rm,penalolen,house,usada,LT30,3,1,1,1,250,280,260,4180,7950,5478,4180,7950,5478,1255,2135,1599,268,336,299
2020-07-27 00:00:00,portal inmobiliario,rm,penalolen,house,usada,LT30,3,1,1,1,250,280,260,4180,7950,5478,4180,7950,5478,1255,2135,1599,268,336,299
2020-07-23 00:00:00,portal inmobiliario,rm,penalolen,house,usada,LT30,4,1,1,1,250,451,309,4180,10500,7270,4180,10500,7270,1405,3616,2219,266,344,304
2020-07-25 00:00:00,portal inmobiliario,rm,penalolen,house,usada,LT30,5,1,1,1,250,451,297,4180,10500,6677,4180,10500,6677,1255,3616,2027,266,344,301
2020-07-24 00:00:00,portal inmobiliario,rm,penalolen,house,usada,LT30,5,1,1,1,250,451,297,4180,10500,6677,4180,10500,6677,1255,3616,2027,266,344,301
2020-07-18 00:00:00,portal inmobiliario,rm,penalolen,house,usada,LT30,2,1,1,1,250,280,265,4180,7950,6065,4180,7950,6065,1405,2135,1770,268,336,302
2020-07-25 00:00:00,portal inmobiliario,rm,pirque,house,usada,120TO130,1,130,130,130,1050,1050,1050,6200,6200,6200,48,48,48,7474,7474,7474,1205,1205,1205
2020-07-28 00:00:00,portal inmobiliario,rm,pirque,house,usada,120TO130,1,124,124,124,250,250,250,3402,3402,3402,27,27,27,2547,2547,2547,748,748,748
2020-07-29 00:00:00,portal inmobiliario,rm,pirque,house,usada,120TO130,1,124,124,124,250,250,250,3402,3402,3402,27,27,27,2547,2547,2547,748,748,748
2020-07-27 00:00:00,portal inmobiliario,rm,pirque,house,usada,120TO130,2,124,130,127,250,1050,650,3402,6200,4801,27,48,38,2547,7474,5011,748,1205,977
2020-07-23 00:00:00,portal inmobiliario,rm,pirque,house,usada,120TO130,1,130,130,130,1050,1050,1050,6200,6200,6200,48,48,48,7474,7474,7474,1205,1205,1205
2020-07-24 00:00:00,portal inmobiliario,rm,pirque,house,usada,120TO130,1,130,130,130,1050,1050,1050,6200,6200,6200,48,48,48,7474,7474,7474,1205,1205,1205
2020-07-25 00:00:00,portal inmobiliario,rm,pirque,house,usada,130TO140,1,132,132,132,5500,5500,5500,8400,8400,8400,64,64,64,27629,27629,27629,3289,3289,3289
2020-07-24 00:00:00,portal inmobiliario,rm,pirque,house,usada,130TO140,1,132,132,132,5500,5500,5500,8400,8400,8400,64,64,64,27629,27629,27629,3289,3289,3289
2020-07-27 00:00:00,portal inmobiliario,rm,pirque,house,usada,130TO140,1,132,132,132,5500,5500,5500,8400,8400,8400,64,64,64,27629,27629,27629,3289,3289,3289
2020-07-23 00:00:00,portal inmobiliario,rm,pirque,house,usada,130TO140,1,132,132,132,5500,5500,5500,8400,8400,8400,64,64,64,27629,27629,27629,3289,3289,3289
2020-07-31 00:00:00,portal inmobiliario,rm,pirque,house,usada,150TO160,1,160,160,160,1500,1500,1500,5729,5729,5729,36,36,36,9507,9507,9507,1659,1659,1659
2020-07-30 00:00:00,portal inmobiliario,rm,pirque,house,usada,150TO160,1,160,160,160,1500,1500,1500,5729,5729,5729,36,36,36,9507,9507,9507,1659,1659,1659
2020-07-29 00:00:00,portal inmobiliario,rm,pirque,house,usada,160TO170,1,165,165,165,3600,3600,3600,6423,6423,6423,39,39,39,14715,14715,14715,2290,2290,2290
2020-07-25 00:00:00,portal inmobiliario,rm,pirque,house,usada,160TO170,1,165,165,165,3600,3600,3600,6423,6423,6423,39,39,39,14715,14715,14715,2290,2290,2290
2020-07-31 00:00:00,portal inmobiliario,rm,pirque,house,usada,160TO170,1,165,165,165,3600,3600,3600,6423,6423,6423,39,39,39,14715,14715,14715,2290,2290,2290
